Hebrew Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,Hebrew Word
שֵׁדוֹן,1,0,1,1,0,0,0,0,0,0,דונ
לְהָפִיק,0,0,0,0,0,0,0,0,0,0,פיק
זכאי,0,0,0,0,0,0,1,0,0,0,זכאי
חיסול,1,0,1,1,0,1,0,1,0,0,חיסול
עִלִית,0,1,0,0,1,0,1,0,0,1,עלית
דִישׁוֹן,0,0,0,0,0,0,0,0,0,0,דישונ
אֶלִיפְּסָה,0,0,0,0,0,0,0,0,0,0,אליפסה
הַשׁמָטָה,0,0,0,0,0,0,0,0,0,0,טה
אליפסואיד,0,0,0,0,0,0,0,0,0,0,אליפסואיד
אֶלִיפְּטִי,0,0,0,0,0,0,0,0,0,0,אליפטי
סְגַלגַל,0,0,0,0,0,0,0,0,0,0,סגלגל
לְהַאֲרִיך,0,0,0,0,0,0,0,0,0,0,אריכ
הַאֲרָכָה,0,0,0,0,0,0,0,0,0,0,ארכה
צַחוּת לָשׁוֹן,0,0,0,0,0,0,1,0,0,0,צחות לשונ
אָמַן הַדִבּוּר,0,0,0,0,0,0,1,0,0,0,אמנ הדבור
לְהַבהִיר,0,0,0,0,0,0,1,0,0,1,יר
הבהרה,0,0,0,0,0,0,0,0,0,0,רה
לְהִתְחַמֵק,0,0,0,0,0,0,0,0,0,0,תחמק
חֲמַקמַק,0,0,0,0,0,1,0,0,1,0,חמקמק
כחוש,0,0,0,1,0,1,0,1,0,0,חוש
לִנְבּוּעַ,0,0,0,0,0,0,0,0,0,0,נבוע
שִׁחרוּר,0,1,0,0,1,0,1,0,0,0,חרור
סוֹלְלָה,0,0,0,0,0,0,0,0,0,0,סוללה
אֶמבַּרְגוֹ,0,0,0,0,0,1,0,0,0,0,אמברגו
לַעֲלוֹת לְאֳנִיָה,0,0,0,0,0,0,0,0,0,0,עלות לאניה
לִהַבִיך,0,0,0,0,0,1,0,1,0,0,יכ
מֵבִיך,0,0,0,0,0,1,0,0,0,0,יכ
מְבוּכָה,0,0,0,1,0,1,0,1,1,0,כה
שגרירות,0,0,0,0,0,0,0,0,0,0,גרירות
לְשַׁבֵּץ,0,0,0,0,0,0,0,0,0,0,בצ
לְעַטֵר,0,0,0,0,0,0,0,0,0,0,עטר
הַשׁבָּחָה,0,0,0,0,0,0,0,0,0,0,חה
גחלים,0,0,0,0,0,0,0,0,0,0,גחלימ
מְעִילָה,0,0,0,0,0,1,0,0,0,0,עילה
סֵמֶל,0,0,0,0,0,0,0,0,0,0,סמל
סִמלִי,0,0,0,0,0,0,0,0,0,0,סמלי
הִתגַלְמוּת,0,0,0,0,0,0,0,0,0,0,תגלמות
תַסחִיף,0,0,0,1,0,1,0,1,0,0,תסחיפ
מובלט,0,0,0,0,0,0,0,0,0,0,לט
לְחַבֵּק,0,1,0,0,1,0,1,0,1,1,חבק
רקומים,0,0,0,0,0,0,0,0,0,0,רקומימ
רִקמָה,0,0,0,0,0,0,0,0,0,0,רקמה
סָבוּך,0,0,0,0,0,1,0,0,0,0,סבוכ
עוּבָּר,0,0,0,0,0,0,0,0,0,0,עובר
עוּבָּרִי,0,0,0,0,0,0,0,0,0,0,עוברי
בַּרֶקֶת,0,0,0,0,0,0,0,0,0,0,רקת
לָצֵאת,0,0,0,0,0,0,0,0,0,0,צאת
הִתהַוּוּת,0,0,0,0,0,0,0,0,0,0,תהוות
חרום,0,0,0,1,0,1,0,1,1,0,חרומ
אמריטוס,0,0,0,0,0,0,1,0,0,0,אמריטוס
לְהַגֵר,0,0,0,0,0,0,0,0,0,0,גר
הֲגִירָה,0,0,0,0,0,0,0,0,0,0,גירה
מעמד גבוה,0,0,0,0,0,0,1,0,0,1,עמד גבוה
דָגוּל,0,0,0,0,0,0,1,0,0,0,דגול
בהחלט,0,0,0,0,0,0,1,0,0,0,חלט
אָמִיר,0,0,0,0,0,0,1,0,0,0,אמיר
פְּלִיטָה,0,0,0,0,0,0,0,0,0,0,פליטה
לִפְלוֹט,0,0,0,0,0,0,0,0,0,0,פלוט
רֶגֶשׁ,0,0,0,0,0,0,0,0,0,0,רגש
רִגשִׁי,0,0,0,0,0,0,0,0,0,0,רגשי
רִגוּשִׁי,0,0,0,0,0,0,0,0,0,0,רגושי
אֶמפַּתִיָה,0,0,0,0,0,0,1,0,0,0,אמפתיה
קֵיסָר,0,0,0,0,0,0,0,0,0,0,קיסר
דָגֵשׁ,0,0,0,0,0,0,0,0,0,0,דגש
להדגיש,0,0,0,0,0,0,0,0,0,1,דגיש
תַקִיף,0,0,0,0,0,0,0,0,0,0,תקיפ
אימפריה,0,0,0,0,0,0,0,0,0,0,אימפריה
אֶמפִּירִי,0,0,0,0,0,0,0,0,0,0,אמפירי
אֶמפִּירִיצִיזְם,0,0,0,0,0,0,0,0,0,0,אמפיריציזמ
לְהַעֲסִיק,0,0,0,0,0,0,0,0,0,1,עסיק
מעסיק,0,0,0,0,0,0,0,0,0,0,עסיק
תעסוקה,0,0,0,0,0,0,0,0,0,0,תעסוקה
אמפוריום,0,0,0,0,0,0,0,0,0,0,אמפוריומ
להעצים,0,0,0,0,0,0,1,0,0,0,עצימ
קֵיסָרִית,0,0,0,0,0,0,0,0,0,0,קיסרית
רֵיקָנוּת,0,0,0,0,0,0,0,1,0,0,ריקנות
ריקון,0,0,0,0,0,0,0,0,0,0,ריקונ
ריק,0,0,0,0,0,0,0,0,0,0,ריק
לחקות,0,0,0,0,0,0,1,0,0,0,חקות
אֵמוּלְסִיָה,0,0,0,0,0,0,0,0,0,0,אמולסיה
לְאַפשֵׁר,0,0,0,0,0,0,1,0,0,1,אפשר
הפעלה,0,0,0,0,0,0,1,0,0,1,פעלה
לְחוֹקֵק,0,0,0,0,0,0,0,0,0,0,חוקק
חקיקה,0,0,0,0,0,0,0,0,0,0,חקיקה
אֵימָל,0,0,0,0,0,0,0,0,0,0,אימל
מַאֲהָל,0,0,0,0,0,0,0,0,0,0,אהל
לְהַקְסִים,0,1,0,0,1,0,1,0,1,0,קסימ
קָסוּם,0,0,0,0,1,0,1,0,0,1,קסומ
מַקסִים,0,1,0,0,1,0,1,0,0,0,קסימ
קֶסֶם,0,0,0,0,0,0,0,0,0,0,קסמ
לְכַתֵר,0,0,0,0,0,0,0,0,0,0,תר
מקיף,0,0,0,0,0,0,0,0,0,0,קיפ
מובלעת,0,0,0,0,0,1,0,0,0,0,עת
לְצַרֵף,0,0,0,0,0,0,0,0,0,0,צרפ
לְהַצְפִּין,0,0,0,0,0,0,0,0,0,0,צפינ
לכלול,0,0,0,0,0,0,0,0,0,0,ול
הַדרָן,0,0,0,0,0,0,1,0,0,0,דרנ
פְּגִישָׁה,0,0,0,0,0,0,0,0,0,0,פגישה
לְעוֹדֵד,0,0,0,0,1,0,1,0,0,1,עודד
עידוד,0,0,0,0,0,0,1,0,0,0,עידוד
לְהַסִיג גְבוּל,0,0,0,0,0,0,0,0,0,0,סיג גבול
הַסָגַת גְבוּל,0,0,0,1,0,1,0,0,0,0,סגת גבול
להצפין,0,0,0,0,0,0,0,0,0,0,צפינ
מַעֲמָסָה,1,0,0,1,0,1,0,1,0,0,עמסה
אֶנצִיקלוֹפֶּדִיָה,0,0,0,0,0,0,1,0,0,1,אנציקלופדיה
סוֹף,0,0,0,0,0,0,0,0,0,0,סופ
לְסַכֵּן,0,1,0,1,0,1,0,0,0,0,סכנ
בסכנת הכחדה,0,0,0,1,0,1,0,0,0,0,סכנת הכחדה
מַאֲמָץ,0,1,0,0,0,0,1,0,0,0,אמצ
הסתיים,0,0,0,0,0,0,0,0,0,0,סתיימ
אֶנדֵמִי,0,0,1,1,0,1,0,1,0,0,אנדמי
סִיוּם,0,0,0,0,0,0,0,0,0,0,סיומ
אינסופי,1,0,0,1,1,1,1,1,0,1,אינסופי
דַלֶקֶת פְּנִים הַלֵב,0,0,0,1,0,0,0,1,0,0,דלקת פנימ הלב
הֲסָבָה,0,0,0,0,0,0,0,0,0,0,סבה
לְהַעֲנִיק,0,0,0,0,0,0,1,0,0,1,עניק
ניחן,0,0,0,0,0,0,1,0,0,0,ניחנ
תרומה,0,0,0,0,0,0,1,0,0,1,תרומה
ניירות קצה,0,0,0,0,0,0,0,0,0,0,ניירות קצה
נקודת קצה,0,0,0,0,0,0,0,0,0,0,נקודת קצה
סיבולת,0,0,0,0,0,0,1,0,0,0,סיבולת
לסבול,0,0,0,0,0,0,1,0,0,0,סבול
חוֹקֶן,0,0,1,0,0,0,0,0,0,0,חוקנ
אוֹיֵב,1,0,1,1,0,1,0,0,0,0,אויב
נִמרָץ,0,0,0,0,0,0,1,0,0,0,נמרצ
אֵנֶרְגִיָה,0,0,0,0,0,0,0,0,0,0,אנרגיה
לֶאֱכוֹף,1,0,0,1,0,1,1,0,0,0,אכופ
אַכִיפָה,0,0,0,0,0,1,0,0,0,0,אכיפה
לחתור למגע,0,0,0,0,0,0,0,0,0,0,חתור למגע
מאורס,0,1,0,0,1,0,1,0,0,1,אורס
אירוסין,0,0,0,0,0,0,0,0,0,0,אירוסינ
מרתק,0,0,0,0,1,0,1,0,0,1,רתק
לְהוֹלִיד,0,0,0,0,0,0,0,0,0,0,יד
מנוע,0,0,0,0,0,0,0,0,0,0,נוע
מהנדס,0,0,0,0,0,0,0,0,0,0,נדס
הַנדָסָה,0,0,0,0,0,0,0,0,0,0,נדסה
לַחֲרוֹט,0,0,0,0,0,0,0,0,0,0,חרוט
חָרוּט,0,0,0,0,0,0,0,0,0,0,חרוט
חָרָט,0,0,0,0,0,0,0,0,0,0,חרט
חֲרִיטָה,0,0,0,0,0,0,0,0,0,0,חריטה
שקועה,0,0,0,0,0,0,0,0,0,0,קועה
סוחף,0,0,0,0,0,0,0,0,0,0,סוחפ
לִבלוֹעַ,0,1,0,0,0,0,0,0,0,0,וע
להגביר,0,0,0,0,0,0,1,0,0,0,גביר
חידה,0,0,0,0,0,0,0,0,0,0,חידה
תָמוּהַ,0,0,0,1,0,1,0,0,0,0,תמוה
לְחַיֵב,0,0,0,0,0,0,0,0,0,0,חיב
תהנה,0,1,0,0,1,0,1,0,0,1,תהנה
נהנה,0,1,0,0,1,0,1,0,0,1,נהנה
מוּגדָל,0,0,0,0,0,0,0,0,0,0,גדל
הַגדָלָה,0,0,0,0,0,0,0,0,0,0,גדלה
לְהַאִיר,0,0,0,0,1,0,1,0,0,1,איר
הֶאָרָה,0,0,0,0,1,0,1,0,0,1,ארה
להתגייס,0,0,0,0,0,0,0,0,0,0,תגייס
לְהַחִיוֹת,0,0,0,0,1,0,1,0,1,1,חיות
אֵיבָה,1,0,0,1,0,1,0,1,0,0,איבה
ענקיות,0,0,0,0,0,0,0,0,0,0,ענקיות
עֲנָקִי,0,0,0,0,0,0,0,0,0,0,ענקי
מְאוֹד מְאוֹד,0,0,0,0,0,0,0,0,0,0,אוד מאוד
להעשיר,0,0,0,0,0,0,1,0,0,0,עשיר
לְהִרָשֵׁם,0,1,0,0,0,0,0,0,0,1,רשמ
מִכלוֹל,0,0,0,0,0,0,1,0,0,1,ול
נֵס,0,0,0,0,0,0,1,0,0,0,נס
לְשַׁעֲבֵּד,0,0,0,0,0,1,0,0,0,0,עבד
מְשׁוּעֲבָּד,1,0,1,1,0,1,0,1,0,0,עבד
שִׁעבּוּד,0,0,0,0,0,1,0,0,0,0,עבוד
להופיע,0,0,0,0,0,0,0,0,0,0,פיע
לְהַבטִיחַ,0,0,0,0,0,0,0,0,0,0,טיח
כרוך,0,0,0,0,0,0,0,0,0,0,רוכ
סָבוּך,1,0,1,1,0,1,0,1,0,0,סבוכ
הִסתַבְּכוּת,0,0,0,0,0,1,0,0,0,0,סתבכות
להיכנס,0,0,0,0,0,0,0,0,0,0,יכנס
מִפְעָל,0,0,0,0,0,0,0,0,0,0,פעל
יוזמה,0,0,0,0,0,0,1,0,0,0,יוזמה
לְבַדֵר,0,0,0,0,1,0,1,0,0,0,דר
מְבוּדָר,0,0,0,0,1,0,1,0,0,0,דר
מְשַׁעַשֵׁעַ,0,1,0,0,1,0,1,0,0,0,עשע
בידור,0,1,0,0,1,0,1,0,1,1,ידור
הִתלַהֲבוּת,0,1,0,0,1,0,1,0,1,0,תלהבות
נִלהָב,0,1,0,0,1,0,1,0,1,0,נלהב
לפתות,0,0,0,0,0,0,0,0,0,0,פתות
שלם,0,0,0,0,0,0,0,0,0,0,למ
שְׁלֵמוּת,0,0,0,0,0,0,0,0,0,0,ות
לְזַכּוֹת,0,0,0,0,0,0,0,0,0,0,זכות
יֵשׁוּת,0,0,0,0,0,0,0,0,0,0,ישות
אֶנטוֹמוֹלוֹגִיָה,0,0,0,0,0,0,0,0,0,0,אנטומולוגיה
קְרָבַיִם,0,0,1,0,0,1,0,0,0,0,קרבימ
כְּנִיסָה,0,0,0,0,0,0,0,0,0,0,ניסה
לְהַפְצִיר,0,0,0,0,0,0,0,0,0,0,פציר
זְכוּת כְּנִיסָה,0,0,0,0,0,0,0,0,0,0,זכות כניסה
יזם,0,0,0,0,0,0,0,0,0,0,יזמ
לְהַפְקִיד,0,0,0,0,0,0,0,0,0,1,פקיד
כְּנִיסָה,0,0,0,0,0,0,0,0,0,0,ניסה
לִמְנוֹת,0,0,0,0,0,0,0,0,0,0,נות
ספירה,0,0,0,0,0,0,0,0,0,0,ספירה
מַעֲטָפָה,0,0,0,0,0,0,0,0,0,0,עטפה
מְקַנֵא,0,0,0,0,0,1,0,0,0,0,קנא
הסביבה,0,0,0,0,0,0,1,0,0,0,סביבה
סביבה,0,0,0,0,0,0,0,0,0,0,סביבה
פַּרוָרִים,0,0,0,0,0,0,0,0,0,0,פרורימ
לַחֲזוֹת,0,0,0,0,0,0,0,0,0,0,חזות
שַׁגְרִיר,0,0,0,0,0,0,0,0,0,0,גריר
חֲלוֹף,0,0,0,0,0,0,0,0,0,0,חלופ
אפאמריס,0,0,0,0,0,0,1,0,0,0,אפאמריס
אפוס,0,0,0,0,0,0,1,0,0,0,אפוס
מגפה,1,1,1,1,0,1,0,1,1,0,גפה
עִלִית הָעוֹר,0,0,0,0,0,0,0,0,0,0,עלית העור
אֶפִּילֶפּסִיָה,0,0,0,0,0,1,0,0,0,0,אפילפסיה
אֶפִּילוֹג,0,0,0,0,0,0,0,0,0,0,אפילוג
הֶגמוֹנִי,0,0,0,0,0,0,0,0,0,1,גמוני
פרק,0,0,0,0,0,0,0,0,0,0,פרק
אֶפִּיזוֹדִי,0,0,0,0,0,0,0,0,0,0,אפיזודי
אִגֶרֶת,0,0,0,0,0,0,0,0,0,0,אגרת
כתובה,0,0,0,0,0,0,0,1,0,0,תובה
תוֹאַר,0,0,0,0,0,0,0,0,0,0,תואר
תַמצִית,0,0,0,0,0,0,1,0,0,0,תמצית
תְקוּפָה,0,0,0,0,0,0,0,0,0,0,תקופה
שווה,0,0,0,0,0,0,0,0,0,0,וה
שוויון,0,0,0,0,1,0,1,0,0,1,יונ
שוויון,0,0,0,0,0,0,0,0,0,0,יונ
לְהַשְׁווֹת,0,0,0,0,0,0,0,0,0,0,ות
באופן שווה,0,0,0,0,0,0,1,0,0,0,אופנ שווה
להשוות,0,0,0,0,0,0,0,0,0,0,ות
משוואה,0,0,0,0,0,0,0,0,0,0,אה
אֶקְוָטוֹר,0,0,0,0,0,0,0,0,0,0,אקוטור
מַשׁוָנִי,0,0,0,0,0,0,0,0,0,0,ני
פָּרָשִׁי,0,0,0,0,0,0,0,0,0,0,פרשי
במרחק שווה,0,0,0,0,0,0,0,0,0,0,רחק שווה
שיווי משקל,0,0,0,0,0,0,0,0,0,0,יווי משקל
שִׁוּוּי מִשׁקָל,0,0,0,0,0,0,1,0,0,0,י משקל
לצייד,0,0,0,0,0,0,0,0,0,0,צייד
צִיוּד,0,0,0,0,0,0,0,0,0,0,ציוד
הוֹגֶן,0,0,0,0,0,0,0,0,0,0,גנ
הון עצמי,0,0,0,0,0,0,1,0,0,0,נ עצמי
שְׁקִילוּת,0,0,0,0,0,0,0,0,0,0,קילות
שווה ערך,0,0,0,0,0,0,0,0,0,0, ערכ
דוּ מַשְׁמָעִי,0,0,0,0,0,0,0,0,0,0,דו משמעי
תְקוּפָה,0,0,0,0,0,0,0,0,0,0,תקופה
לְבַעֵר,1,0,0,0,0,1,0,0,0,0,ער
עֲקִירָה,1,0,1,1,0,1,0,0,0,0,עקירה
לִמְחוֹק,0,0,0,1,0,1,0,0,0,0,חוק
מְחִיקָה,0,0,0,0,0,0,0,0,0,0,חיקה
הנה,0,0,0,0,0,0,0,0,0,0,נה
זקוף,0,0,0,0,0,0,0,0,0,0,זקופ
זִקפָּה,0,0,0,0,0,0,0,0,0,0,זקפה
ארגו,0,0,0,0,0,0,0,0,0,0,ארגו
לשחוק,0,0,0,0,0,0,0,0,0,0,חוק
שְׁחִיקָה,0,0,0,0,0,1,0,0,0,0,חיקה
אֵרוֹטִי,0,1,0,0,1,1,1,0,1,1,ארוטי
לִטְעוֹת,0,0,0,0,0,1,0,0,0,0,טעות
שְׁלִיחוּת,0,1,0,0,0,0,1,0,0,1,יחות
תוֹעֶה,0,0,0,0,0,1,0,0,0,0,תועה
בִּלתִי יָצִיב,0,0,0,0,0,1,0,0,1,0,תי יציב
שגיאה,0,0,0,0,0,1,0,0,0,0,גיאה
שָׁגוּי,0,0,0,0,0,1,0,0,0,0,גוי
שְׁגִיאָה,0,0,0,0,0,1,0,1,0,0,גיאה
קודם,0,0,0,0,0,0,0,0,0,0,קודמ
מְלוּמָד,0,0,0,0,0,0,1,0,0,0,מד
לְהִתְפַּרֵץ,1,0,0,0,0,1,0,0,1,0,תפרצ
הִתפָּרְצוּת,1,0,0,1,0,1,0,0,1,0,תפרצות
הסלמה,0,0,0,0,0,0,0,0,0,0,סלמה
לְהַסלִים,1,0,0,0,0,1,0,0,0,0,סלימ
דְרַגנוֹעַ,0,0,0,0,0,0,0,0,0,0,דרגנוע
בריחה,0,1,0,1,0,1,1,0,0,0,ריחה
נמלט,0,0,0,1,0,0,0,0,0,0,נמלט
מַתלוּל,0,0,0,0,0,0,0,0,0,0,תלול
לְהִמָנַע,1,0,0,0,0,1,0,1,0,0,נע
לְלַווֹת,0,0,0,0,0,0,0,0,0,1,ות
אֵזוֹטֶרִי,0,0,0,0,0,0,0,0,0,0,אזוטרי
מְיוּחָד,0,0,0,0,0,0,0,0,0,0,יוחד
בִּיוּן,0,0,0,0,0,1,0,0,0,0,יונ
לְאַמֵץ,0,0,0,0,0,0,0,0,0,0,אמצ
אספריט,0,0,0,0,0,0,1,0,0,0,אספריט
מַסָה,0,0,0,0,0,0,0,0,0,0,סה
מַסַאִי,0,0,0,0,0,0,0,0,0,0,סאי
מַהוּת,0,0,0,0,0,0,0,0,0,0,ות
חִיוּנִי,0,0,0,0,0,0,1,0,0,0,חיוני
בעצם,0,0,0,0,0,0,0,0,0,0,עצמ
לְהַקִים,0,0,0,0,0,0,0,0,0,1,קימ
מְבוּסָס,0,0,0,0,1,0,1,0,0,0,סס
מוֹסָד,0,0,0,0,0,0,0,0,0,0,סד
נכס,0,0,0,0,0,0,0,0,0,0,נכס
הַעֲרָכָה,0,0,0,0,1,0,1,1,0,1,ערכה
אסתטי,0,0,0,0,0,0,1,0,0,0,אסתטי
לְהַעֲרִיך,0,0,0,0,0,0,0,0,0,0,עריכ
אוּמדָן,0,0,0,0,0,0,0,0,0,0,אומדנ
הֶשׁתֵק,0,0,0,0,0,0,0,0,0,0,תק
מנוכר,0,0,0,0,0,1,0,0,0,0,נוכר
אסטרוגן,0,0,0,0,0,0,0,0,0,0,אסטרוגנ
שֶׁפֶך,0,0,0,0,0,0,0,0,0,0,פכ
לַחֲרוֹט,0,0,0,0,0,0,0,0,0,0,חרוט
תַחרִיט,0,0,0,0,0,0,0,0,0,0,תחריט
נִצחִי,0,0,0,0,0,0,0,0,0,0,נצחי
נֵצַח,0,0,0,0,0,0,0,0,0,0,נצח
אתנול,0,0,0,0,0,0,0,0,0,0,אתנול
אֶתֶר,0,0,0,0,0,0,0,0,0,0,אתר
שְׁמֵימִי,0,0,0,1,0,0,0,0,0,0,ימי
אֶתִי,0,0,0,0,0,0,1,0,0,0,אתי
אֶתִיקָה,0,0,0,0,0,0,1,0,0,0,אתיקה
אֶתנוֹגרַפִיָה,0,0,0,0,0,0,0,0,0,0,אתנוגרפיה
אֶטִיוֹלוֹגִיָה,0,0,0,0,0,0,0,0,0,0,אטיולוגיה
כְּלָלֵי הִתְנַהֲגוּת,0,0,0,0,0,0,0,0,0,0,י התנהגות
אֶטִימוֹלוֹגִיָה,0,0,0,0,0,0,0,0,0,0,אטימולוגיה
אֶבגֵנִיקָה,0,0,0,0,0,0,0,0,0,0,אבגניקה
הֶספֵּד,0,0,0,0,0,0,0,0,0,0,ספד
לָשׁוֹן נְקִיָה,0,0,0,0,0,0,0,0,0,0,נ נקיה
המתת חסד,0,0,0,1,0,1,0,1,0,0,תת חסד
פינוי,0,0,0,1,0,1,0,0,0,0,פינוי
פינוי,0,0,0,0,0,1,0,0,0,0,פינוי
לְהִתְחַמֵק,1,0,1,1,0,1,0,0,0,0,תחמק
להעריך,0,0,0,0,0,0,0,0,0,0,עריכ
התעלמות,0,0,0,0,0,0,0,1,1,0,תעלמות
אֶוַנְגֶלִי,0,0,0,0,0,0,0,0,0,0,אונגלי
מַטִיף,0,0,0,0,0,0,0,0,0,0,טיפ
אוונגליסטית,0,0,0,0,0,0,0,0,0,0,אוונגליסטית
אידוי,0,0,0,0,0,0,0,0,0,0,אידוי
הִתחַמְקוּת,0,0,0,1,0,1,0,1,0,0,תחמקות
עֶרֶב,0,0,0,0,0,0,0,0,0,0,ערב
עֶרֶב,0,0,0,0,0,0,0,0,0,0,ערב
מִקרֶה,0,0,0,0,0,0,0,0,0,0,קרה
עתיר אירועים,0,0,0,0,0,0,0,0,0,0,עתיר אירועימ
בסופו של דבר,0,1,0,0,0,0,0,0,0,0,סופו של דבר
אירוע,0,1,0,1,0,0,0,0,0,0,אירוע
יָרוֹק עַד,0,0,0,0,1,0,1,0,0,1,ירוק עד
נִצחִי,0,0,0,0,0,0,1,0,0,0,נצחי
לָנֶצַח,0,0,0,0,0,0,0,0,0,0,נצח
כל יום,0,0,0,0,0,0,0,0,0,0, יומ
לְפַנוֹת,0,0,0,0,0,1,0,1,0,0,פנות
פינוי,1,0,1,1,0,1,0,1,0,0,פינוי
עֵדוּת,0,0,0,0,0,0,0,0,0,0,עדות
בָּרוּר,0,0,0,0,0,0,1,0,0,1,רור
רשע,1,0,1,1,0,1,0,1,0,0,רשע
לְהַעֲלוֹת זִכרוֹנוֹת,0,0,0,0,0,0,0,0,0,0,עלות זכרונות
אבולוציה,0,0,0,0,0,0,1,0,0,0,אבולוציה
לְהִתְפַּתֵחַ,0,0,0,0,0,0,0,0,0,0,תפתח
כִּבשָׂה,0,0,0,0,0,0,0,0,0,0,שה
לְהַחרִיף,0,0,0,0,0,1,0,0,0,0,חריפ
הַחרָפָה,1,0,0,1,0,1,0,0,0,0,חרפה
מַחמִיר,0,0,0,0,0,1,0,0,0,0,חמיר
לְהַגזִים,1,0,0,0,0,1,0,0,0,0,גזימ
מוּגזָם,0,0,0,0,0,1,0,0,0,0,גזמ
הגזמה,0,0,0,0,0,0,0,0,0,0,גזמה
לְרוֹמֵם,0,1,0,0,1,0,1,0,0,1,רוממ
התרוממות רוח,0,0,0,0,1,0,1,0,0,1,תרוממות רוח
נַעֲלֶה,0,0,0,0,1,0,1,0,0,1,נעלה
מבחן,0,0,0,0,0,0,0,0,0,0,חנ
בְּדִיקָה,0,0,0,1,0,1,0,0,1,0,דיקה
לִבחוֹן,0,0,0,0,0,0,0,0,0,0,חונ
בּוֹחֵן,0,0,0,0,0,0,0,0,0,0,חנ
רוֹגֶז,1,0,1,0,0,1,0,0,0,0,רוגז
לַחפּוֹר,0,0,0,0,0,0,0,0,0,0,חפור
חֲפִירָה,0,1,0,0,0,1,0,0,1,0,חפירה
מַחְפֵּר,0,0,0,0,0,0,0,0,0,0,חפר
עולה על,0,1,0,0,1,0,1,0,0,0,עולה על
חורגים,0,0,0,0,0,0,0,0,0,0,חורגימ
לְהִצטַיֵן,0,1,0,0,1,0,1,0,1,1,צטינ
מצוינות,0,0,1,0,1,0,1,0,0,1,צוינות
מְעוּלֶה,0,0,0,0,1,0,1,0,0,1,עולה
למעט,0,0,0,0,0,0,0,0,0,0,עט
יוצא מן הכלל,0,0,0,0,0,0,0,0,0,0,יוצא מנ הכלל
קטע,0,0,0,0,0,0,0,0,0,0,קטע
עודף,0,0,0,0,0,1,0,0,0,0,עודפ
מוּפרָז,0,0,0,0,0,0,0,0,0,0,פרז
בצורה מוגזמת,0,0,0,0,0,0,0,0,0,0,צורה מוגזמת
לְהַחלִיף,0,0,0,0,0,0,1,0,0,1,חליפ
בְּלוֹ,0,0,0,0,0,1,0,0,0,0,לו
כְּרִיתָה,0,0,0,0,0,0,0,0,0,0,ריתה
רְגִישׁוּת,0,0,0,0,0,0,0,0,0,0,רגישות
רָגִישׁ,0,0,0,0,0,0,1,0,0,0,רגיש
עִירוּר,1,1,0,1,1,0,1,0,1,0,עירור
לְרַגֵשׁ,1,1,0,1,1,0,1,0,1,0,רגש
נִרגָשׁ,0,1,0,0,1,0,1,0,1,1,נרגש
התרגשות,0,1,0,0,1,0,1,0,1,0,תרגשות
מְרַגֵשׁ,0,1,0,0,1,0,1,0,1,0,רגש
לזעוק,0,0,0,0,0,0,0,0,1,0,זעוק
לא נכלל,0,0,1,0,0,1,0,1,0,0,א נכלל
לְמַעֵט,0,0,0,0,0,1,0,1,0,0,עט
הוֹצָאָה מִן הַכְלַל,0,0,1,1,0,1,0,1,0,0,צאה מנ הכלל
צוֹאָה,0,0,1,0,0,1,0,0,0,0,צואה
הַפרָשָׁה,0,0,1,0,0,0,0,0,0,0,פרשה
מייסר,0,0,0,1,0,1,0,0,0,0,ייסר
טיול,0,0,0,0,0,0,0,0,0,0,טיול
סְלִיחָה,0,0,0,0,0,1,0,0,0,0,סליחה
לבצע,0,0,0,0,0,0,0,0,0,0,צע
ביצוע,1,0,0,1,0,1,0,1,0,1,יצוע
תליין,1,0,0,1,0,1,0,1,0,0,תליינ
מְנַהֵל,0,0,0,0,0,0,0,0,0,0,נהל
מוציא להורג,0,0,0,0,0,0,0,0,0,1,ציא להורג
פֵּרוּשׁ,0,0,0,0,0,0,0,0,0,0,פרוש
מוֹפֵת,0,0,0,0,0,0,0,0,0,0,פת
מוֹפְתִי,0,0,0,0,0,0,1,0,0,0,פתי
לְהַדגִים,0,0,0,0,0,0,0,0,0,0,דגימ
לִפְטוֹר,0,0,0,0,0,0,0,0,0,0,פטור
פְּטוֹר,0,0,0,0,0,0,1,0,0,0,פטור
תרגיל,0,0,0,0,0,0,0,0,0,0,תרגיל
לְהַפְעִיל,0,0,0,0,0,0,0,0,0,0,פעיל
מַאֲמָץ,0,0,0,0,0,0,0,0,0,0,אמצ
לִנְשׁוֹף,0,0,0,0,0,0,0,0,0,0,נשופ
פְּלִיטָה,0,0,0,0,0,1,0,0,0,0,פליטה
תָשׁוּשׁ,0,0,0,0,0,1,0,1,0,0,תשוש
תְשִׁישׁוּת,0,1,0,0,0,1,0,1,0,0,תשישות
ממצה,0,0,0,0,0,0,0,0,0,1,צה
לְהַצִיג,0,0,0,0,0,0,0,0,0,0,ציג
תערוכה,0,0,0,0,0,0,0,0,0,0,תערוכה
שִׂמְחָה,0,0,0,0,1,0,1,0,1,0,חה
לְהַטִיף,0,0,0,0,0,0,1,0,0,0,טיפ
תוֹכֵחָה,0,0,0,0,0,0,1,0,0,0,תוכחה
תוֹבְעָנִי,0,1,1,1,0,1,0,0,1,0,תובעני
גלות,1,0,0,1,0,1,0,1,0,0,גלות
